person_id,paper_id,text,acceptance
2110490847,033275ccc2c7c5c38592ae893da0b5923cf90717,Well-written and clearly presented.,Approved
2236429,033275ccc2c7c5c38592ae893da0b5923cf90717,Good insights and results.,Approved
2193901,033275ccc2c7c5c38592ae893da0b5923cf90717,Interesting but lacks novelty.,Denied
49061836,459cf4e6476d5e19f1bc422c162bcded54ca7f95,Well-written and clearly presented.,Approved
144568027,459cf4e6476d5e19f1bc422c162bcded54ca7f95,Good insights and results.,Approved
144668991,459cf4e6476d5e19f1bc422c162bcded54ca7f95,Good insights and results.,Approved
1798186,4340043a5a43f1863e080e3fc717f863ad21b51d,Well-written and clearly presented.,Approved
2109461904,4340043a5a43f1863e080e3fc717f863ad21b51d,Well-written and clearly presented.,Approved
2516234,4340043a5a43f1863e080e3fc717f863ad21b51d,The methodology is flawed.,Denied
1736546,1a85628dd645ea86b7c146613651fdb30bb32c1d,Good insights and results.,Approved
1746871,1a85628dd645ea86b7c146613651fdb30bb32c1d,Good insights and results.,Approved
2134146,1a85628dd645ea86b7c146613651fdb30bb32c1d,Interesting but lacks novelty.,Denied
1706223,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc,Excellent contribution to the field.,Approved
3019341,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc,Good insights and results.,Approved
2102129,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc,Excellent contribution to the field.,Approved
38736958,59078a26c42e8609244f1c3e01f05af74a3773bf,Excellent contribution to the field.,Approved
2835741,59078a26c42e8609244f1c3e01f05af74a3773bf,Good insights and results.,Approved
2460428,59078a26c42e8609244f1c3e01f05af74a3773bf,Good insights and results.,Approved
145986014,1cbbe1a129c0d1f53d8e16ca74238334372507dc,Well-written and clearly presented.,Approved
47010888,1cbbe1a129c0d1f53d8e16ca74238334372507dc,Well-written and clearly presented.,Approved
1821099,1cbbe1a129c0d1f53d8e16ca74238334372507dc,Well-written and clearly presented.,Approved
32535366,86e9b0585c8b866665de18b2744d69aefff3e16d,Good insights and results.,Approved
23605695,86e9b0585c8b866665de18b2744d69aefff3e16d,Good insights and results.,Approved
2102129,86e9b0585c8b866665de18b2744d69aefff3e16d,Good insights and results.,Approved
3470782,a20e707395132f750fa958ebc0ea629b23b57bfe,Excellent contribution to the field.,Approved
1681226,a20e707395132f750fa958ebc0ea629b23b57bfe,Well-written and clearly presented.,Approved
2064249638,a20e707395132f750fa958ebc0ea629b23b57bfe,Excellent contribution to the field.,Approved
1850588,d852660e15e82ae150dcde105639ba2c7d90f01f,Excellent contribution to the field.,Approved
1403809434,d852660e15e82ae150dcde105639ba2c7d90f01f,Well-written and clearly presented.,Approved
1699192,d852660e15e82ae150dcde105639ba2c7d90f01f,Good insights and results.,Approved
31380655,703d49a335799262e474ed8fe6044cd641a9e00a,Good insights and results.,Approved
48107154,703d49a335799262e474ed8fe6044cd641a9e00a,Good insights and results.,Approved
40895294,703d49a335799262e474ed8fe6044cd641a9e00a,Excellent contribution to the field.,Approved
151121638,2d95c27d4ed8cfb8379164888cd79c6b239250b4,Well-written and clearly presented.,Approved
48035814,2d95c27d4ed8cfb8379164888cd79c6b239250b4,Excellent contribution to the field.,Approved
2341999,2d95c27d4ed8cfb8379164888cd79c6b239250b4,Needs stronger experimental support.,Denied
34110040,93e6ba25e4c45c3f204a09b6a6b8b02bd3596091,Excellent contribution to the field.,Approved
2772109,93e6ba25e4c45c3f204a09b6a6b8b02bd3596091,Excellent contribution to the field.,Approved
2064473584,93e6ba25e4c45c3f204a09b6a6b8b02bd3596091,Needs stronger experimental support.,Denied
2080434643,06424dcd3be195738b653d2ee4358d9974f4cb30,Excellent contribution to the field.,Approved
1746173,06424dcd3be195738b653d2ee4358d9974f4cb30,Excellent contribution to the field.,Approved
2070105034,06424dcd3be195738b653d2ee4358d9974f4cb30,Needs stronger experimental support.,Denied
1897202,bcca5c7e9180c4890936343d79e812cb16cbefb6,Excellent contribution to the field.,Approved
32267146,bcca5c7e9180c4890936343d79e812cb16cbefb6,Well-written and clearly presented.,Approved
144641551,bcca5c7e9180c4890936343d79e812cb16cbefb6,Excellent contribution to the field.,Approved
2748632,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,Good insights and results.,Approved
145986014,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,Well-written and clearly presented.,Approved
145479025,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,The methodology is flawed.,Denied
52561170,c858ba9bce833896b49878a6793dbb382ed83c9e,Excellent contribution to the field.,Approved
2109590665,c858ba9bce833896b49878a6793dbb382ed83c9e,Well-written and clearly presented.,Approved
1740822681,c858ba9bce833896b49878a6793dbb382ed83c9e,Good insights and results.,Approved
2271992963,f3e765ca2b8c4191759b141d2e5c42215ed9090d,Well-written and clearly presented.,Approved
2057331457,f3e765ca2b8c4191759b141d2e5c42215ed9090d,Excellent contribution to the field.,Approved
1903798,f3e765ca2b8c4191759b141d2e5c42215ed9090d,Excellent contribution to the field.,Approved
1796394,689c7a86d973895a14feb984b8faa3d5581038ef,Good insights and results.,Approved
38736958,689c7a86d973895a14feb984b8faa3d5581038ef,Excellent contribution to the field.,Approved
103774486,689c7a86d973895a14feb984b8faa3d5581038ef,Good insights and results.,Approved
35003282,44ec06d911eed44ee99be61bd9ce964a824a2ed7,Excellent contribution to the field.,Approved
144773815,44ec06d911eed44ee99be61bd9ce964a824a2ed7,Well-written and clearly presented.,Approved
144750678,44ec06d911eed44ee99be61bd9ce964a824a2ed7,Insufficient comparison to related work.,Denied
1746173,8afa626901e6b77b3936b8eb64df4a5a538444a0,Well-written and clearly presented.,Approved
2083295023,8afa626901e6b77b3936b8eb64df4a5a538444a0,Good insights and results.,Approved
2236429,8afa626901e6b77b3936b8eb64df4a5a538444a0,The methodology is flawed.,Denied
1716043,6ea38aacc779506909d425aa19114b92bb1854f8,Good insights and results.,Approved
1714025,6ea38aacc779506909d425aa19114b92bb1854f8,Good insights and results.,Approved
2082595527,6ea38aacc779506909d425aa19114b92bb1854f8,Insufficient comparison to related work.,Denied
2112395404,59f1df2f60280eea79d195b9c561d52a77fb24de,Good insights and results.,Approved
1950081,59f1df2f60280eea79d195b9c561d52a77fb24de,Good insights and results.,Approved
1693933,59f1df2f60280eea79d195b9c561d52a77fb24de,Excellent contribution to the field.,Approved
1714025,1d0d84a1f4e8de75151d88bd152816f18109d032,Excellent contribution to the field.,Approved
34856697,1d0d84a1f4e8de75151d88bd152816f18109d032,Well-written and clearly presented.,Approved
21024202,1d0d84a1f4e8de75151d88bd152816f18109d032,Insufficient comparison to related work.,Denied
2589314,6e87f544017f73670c44d9d0856340a289ff9e38,Well-written and clearly presented.,Approved
40895294,6e87f544017f73670c44d9d0856340a289ff9e38,Well-written and clearly presented.,Approved
2193901,6e87f544017f73670c44d9d0856340a289ff9e38,Good insights and results.,Approved
51229930,659d8b24e53e8adfbcb1f16b26ada2cb8afa2c85,Good insights and results.,Approved
2434366,659d8b24e53e8adfbcb1f16b26ada2cb8afa2c85,Good insights and results.,Approved
1897202,659d8b24e53e8adfbcb1f16b26ada2cb8afa2c85,Well-written and clearly presented.,Approved
2559032,b8e30590ac81875a7fc4f7cfd425bd5148a72f5c,Good insights and results.,Approved
3291006,b8e30590ac81875a7fc4f7cfd425bd5148a72f5c,Excellent contribution to the field.,Approved
145250139,b8e30590ac81875a7fc4f7cfd425bd5148a72f5c,Needs stronger experimental support.,Denied
72166011,c867c372ed78e27c53feaf788e74aa7506302bbe,Excellent contribution to the field.,Approved
31846192,c867c372ed78e27c53feaf788e74aa7506302bbe,Well-written and clearly presented.,Approved
1713172,c867c372ed78e27c53feaf788e74aa7506302bbe,Excellent contribution to the field.,Approved
144750678,d154d986c3a402c207c6c0e22093f2e1a878fe71,Excellent contribution to the field.,Approved
1409306700,d154d986c3a402c207c6c0e22093f2e1a878fe71,Well-written and clearly presented.,Approved
2606269,d154d986c3a402c207c6c0e22093f2e1a878fe71,Excellent contribution to the field.,Approved
35089024,2be77516f6233a9d3ebbf93b439c3658d955d2e5,Good insights and results.,Approved
50378124,2be77516f6233a9d3ebbf93b439c3658d955d2e5,Well-written and clearly presented.,Approved
1410733743,2be77516f6233a9d3ebbf93b439c3658d955d2e5,Interesting but lacks novelty.,Denied
34069293,3876267a762615ac876df561b900aa6e564fc9b4,Well-written and clearly presented.,Approved
2019538,3876267a762615ac876df561b900aa6e564fc9b4,Excellent contribution to the field.,Approved
1798186,3876267a762615ac876df561b900aa6e564fc9b4,Interesting but lacks novelty.,Denied
3255652,39af4070dca3221d275898c55884167bc03fe73d,Well-written and clearly presented.,Approved
145326878,39af4070dca3221d275898c55884167bc03fe73d,Well-written and clearly presented.,Approved
2124626283,39af4070dca3221d275898c55884167bc03fe73d,Needs stronger experimental support.,Denied
49330176,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30,Good insights and results.,Approved
50701671,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30,Excellent contribution to the field.,Approved
150349792,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30,Well-written and clearly presented.,Approved
145070630,6e4e15ab0d55232b93e76ddecb6c969a0d18f853,Good insights and results.,Approved
3019221,6e4e15ab0d55232b93e76ddecb6c969a0d18f853,Excellent contribution to the field.,Approved
144768011,6e4e15ab0d55232b93e76ddecb6c969a0d18f853,Well-written and clearly presented.,Approved
1803518,647d0e540627c5a903299a90d20530f8e48c18d9,Well-written and clearly presented.,Approved
3393755,647d0e540627c5a903299a90d20530f8e48c18d9,Excellent contribution to the field.,Approved
1772311,647d0e540627c5a903299a90d20530f8e48c18d9,Needs stronger experimental support.,Denied
34580886,13bd0e08713f0b340396634892d2c9e3c5bee548,Well-written and clearly presented.,Approved
36994619,13bd0e08713f0b340396634892d2c9e3c5bee548,Excellent contribution to the field.,Approved
1817470,13bd0e08713f0b340396634892d2c9e3c5bee548,The methodology is flawed.,Denied
39269062,1731458f7ac96b23bd8ffe4c1bb71295772b5566,Excellent contribution to the field.,Approved
31846192,1731458f7ac96b23bd8ffe4c1bb71295772b5566,Good insights and results.,Approved
143879633,1731458f7ac96b23bd8ffe4c1bb71295772b5566,Insufficient comparison to related work.,Denied
2083295023,e8505f6175585713aa7b785285b3abc4113b57ef,Good insights and results.,Approved
1403979144,e8505f6175585713aa7b785285b3abc4113b57ef,Good insights and results.,Approved
4047075,e8505f6175585713aa7b785285b3abc4113b57ef,Well-written and clearly presented.,Approved
1708906,8ada773522e0cc1b1a1b36b8e5d85417794a875f,Good insights and results.,Approved
1716043,8ada773522e0cc1b1a1b36b8e5d85417794a875f,Well-written and clearly presented.,Approved
35106192,8ada773522e0cc1b1a1b36b8e5d85417794a875f,Insufficient comparison to related work.,Denied
1821099,4f873d5a3ab80402e206a361eeffd3b69f014db0,Well-written and clearly presented.,Approved
2731035,4f873d5a3ab80402e206a361eeffd3b69f014db0,Good insights and results.,Approved
1894887,4f873d5a3ab80402e206a361eeffd3b69f014db0,Interesting but lacks novelty.,Denied
145305773,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,Excellent contribution to the field.,Approved
1741342,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,Good insights and results.,Approved
47539394,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,Interesting but lacks novelty.,Denied
2073559355,12b8af038d27defddc972c9bbcdf151b2594ee69,Well-written and clearly presented.,Approved
2112395404,12b8af038d27defddc972c9bbcdf151b2594ee69,Excellent contribution to the field.,Approved
2198707,12b8af038d27defddc972c9bbcdf151b2594ee69,Good insights and results.,Approved
3255268,d47686fd5ce403fe962c80b651c8b130061a5d73,Well-written and clearly presented.,Approved
31435894,d47686fd5ce403fe962c80b651c8b130061a5d73,Good insights and results.,Approved
22573315,d47686fd5ce403fe962c80b651c8b130061a5d73,Excellent contribution to the field.,Approved
1798186,e0fdd11f8ffe065081e2e4694a8855a766abe31a,Well-written and clearly presented.,Approved
9613825,e0fdd11f8ffe065081e2e4694a8855a766abe31a,Well-written and clearly presented.,Approved
3019341,e0fdd11f8ffe065081e2e4694a8855a766abe31a,The methodology is flawed.,Denied
13290587,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,Excellent contribution to the field.,Approved
143842962,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,Well-written and clearly presented.,Approved
2110490847,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,Excellent contribution to the field.,Approved
31846192,006bd41c4a52c64445afdbc67182715a476e09c8,Good insights and results.,Approved
2111034665,006bd41c4a52c64445afdbc67182715a476e09c8,Well-written and clearly presented.,Approved
2285406,006bd41c4a52c64445afdbc67182715a476e09c8,Needs stronger experimental support.,Denied
145479025,f0dde44d5836ac8ae1d8a501b26317c952fe5abc,Good insights and results.,Approved
3255652,f0dde44d5836ac8ae1d8a501b26317c952fe5abc,Well-written and clearly presented.,Approved
145322246,f0dde44d5836ac8ae1d8a501b26317c952fe5abc,Good insights and results.,Approved
25635969,620f78ee4a52c3f61e5600d5c354b2234d8f7858,Good insights and results.,Approved
1860924,620f78ee4a52c3f61e5600d5c354b2234d8f7858,Excellent contribution to the field.,Approved
2109461904,620f78ee4a52c3f61e5600d5c354b2234d8f7858,Well-written and clearly presented.,Approved
2731035,d7948ee13698eaa556716b4161202f8690e493ff,Well-written and clearly presented.,Approved
1400900759,d7948ee13698eaa556716b4161202f8690e493ff,Good insights and results.,Approved
2409325,d7948ee13698eaa556716b4161202f8690e493ff,Excellent contribution to the field.,Approved
1752888049,16a65dcd609d48f79a9a271377628fdae5315a62,Excellent contribution to the field.,Approved
2982298,16a65dcd609d48f79a9a271377628fdae5315a62,Excellent contribution to the field.,Approved
2835741,16a65dcd609d48f79a9a271377628fdae5315a62,Needs stronger experimental support.,Denied
2064249638,f75f16b5cf0fc2e667d79a122190757bfccb0a3d,Good insights and results.,Approved
4023152,f75f16b5cf0fc2e667d79a122190757bfccb0a3d,Excellent contribution to the field.,Approved
1903798,f75f16b5cf0fc2e667d79a122190757bfccb0a3d,Needs stronger experimental support.,Denied
9031926,b374939320dcba4255a14637d36bbee785a2d860,Excellent contribution to the field.,Approved
39269062,b374939320dcba4255a14637d36bbee785a2d860,Good insights and results.,Approved
1713030,b374939320dcba4255a14637d36bbee785a2d860,Insufficient comparison to related work.,Denied
34580886,d427db1ba2cc92b36d16a5e5114f1027c90fff68,Excellent contribution to the field.,Approved
2064473584,d427db1ba2cc92b36d16a5e5114f1027c90fff68,Good insights and results.,Approved
1696394,d427db1ba2cc92b36d16a5e5114f1027c90fff68,Well-written and clearly presented.,Approved
2125673249,7549a6e03afdd42ae94c19235db076319eeb34f8,Good insights and results.,Approved
71371263,7549a6e03afdd42ae94c19235db076319eeb34f8,Excellent contribution to the field.,Approved
1403979144,7549a6e03afdd42ae94c19235db076319eeb34f8,Excellent contribution to the field.,Approved
48107154,ae876b07435880d0359ca68b30af90b2e3193ad4,Excellent contribution to the field.,Approved
2790411,ae876b07435880d0359ca68b30af90b2e3193ad4,Good insights and results.,Approved
4047075,ae876b07435880d0359ca68b30af90b2e3193ad4,Excellent contribution to the field.,Approved
144153647,45063cf2e0116e700da5ca2863c8bb82ad4d64c2,Good insights and results.,Approved
3393755,45063cf2e0116e700da5ca2863c8bb82ad4d64c2,Excellent contribution to the field.,Approved
1709784,45063cf2e0116e700da5ca2863c8bb82ad4d64c2,Well-written and clearly presented.,Approved
2124626283,e89c22555d5e20a14669522838029c6f49893c57,Good insights and results.,Approved
145250139,e89c22555d5e20a14669522838029c6f49893c57,Well-written and clearly presented.,Approved
1734682,e89c22555d5e20a14669522838029c6f49893c57,Excellent contribution to the field.,Approved
35106192,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4,Excellent contribution to the field.,Approved
2176381,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4,Good insights and results.,Approved
145219017,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4,Good insights and results.,Approved
47774578,f51dfc161c98140d4156e512dd3b4f839cc7f491,Good insights and results.,Approved
9083969,f51dfc161c98140d4156e512dd3b4f839cc7f491,Good insights and results.,Approved
3019221,f51dfc161c98140d4156e512dd3b4f839cc7f491,Interesting but lacks novelty.,Denied
145070630,f7a8573d4daa4083419a864ef7a8bf97bc0754e5,Good insights and results.,Approved
1803518,f7a8573d4daa4083419a864ef7a8bf97bc0754e5,Well-written and clearly presented.,Approved
36994619,f7a8573d4daa4083419a864ef7a8bf97bc0754e5,Interesting but lacks novelty.,Denied
2193901,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e,Well-written and clearly presented.,Approved
2054073851,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e,Good insights and results.,Approved
2121692039,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e,Well-written and clearly presented.,Approved
3016228,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de,Good insights and results.,Approved
2216703472,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de,Excellent contribution to the field.,Approved
2109461904,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de,Interesting but lacks novelty.,Denied
1713030,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51,Well-written and clearly presented.,Approved
143704623,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51,Well-written and clearly presented.,Approved
2409325,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51,Excellent contribution to the field.,Approved
48528884,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586,Well-written and clearly presented.,Approved
49330176,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586,Good insights and results.,Approved
2044319,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586,Well-written and clearly presented.,Approved
34815790,19c284f50869970a31f45cbec20d2db90aa278e3,Good insights and results.,Approved
3470782,19c284f50869970a31f45cbec20d2db90aa278e3,Good insights and results.,Approved
151121638,19c284f50869970a31f45cbec20d2db90aa278e3,Interesting but lacks novelty.,Denied
1681226,cdadc2aa758d3abc1f77add07232f21df9287162,Good insights and results.,Approved
25003800,cdadc2aa758d3abc1f77add07232f21df9287162,Excellent contribution to the field.,Approved
144329188,cdadc2aa758d3abc1f77add07232f21df9287162,Interesting but lacks novelty.,Denied
2216703472,f6dc7097c06f58e93209f5cf14913c63dcfe183f,Excellent contribution to the field.,Approved
52561170,f6dc7097c06f58e93209f5cf14913c63dcfe183f,Good insights and results.,Approved
9613825,f6dc7097c06f58e93209f5cf14913c63dcfe183f,Interesting but lacks novelty.,Denied
2338598,6b98410fcea56a1d8368fe31384d2cacdcf78fdc,Well-written and clearly presented.,Approved
2409325,6b98410fcea56a1d8368fe31384d2cacdcf78fdc,Good insights and results.,Approved
144329188,6b98410fcea56a1d8368fe31384d2cacdcf78fdc,Needs stronger experimental support.,Denied
144850855,a31b391917fbfc24675fc13a6724fe61460b425a,Excellent contribution to the field.,Approved
2969299,a31b391917fbfc24675fc13a6724fe61460b425a,Excellent contribution to the field.,Approved
2460428,a31b391917fbfc24675fc13a6724fe61460b425a,Interesting but lacks novelty.,Denied
1968180,5685a394b25fcb27b6ad91f7325f2e60a9892e2a,Well-written and clearly presented.,Approved
1772311,5685a394b25fcb27b6ad91f7325f2e60a9892e2a,Well-written and clearly presented.,Approved
1713172,5685a394b25fcb27b6ad91f7325f2e60a9892e2a,Needs stronger experimental support.,Denied
144666776,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7,Excellent contribution to the field.,Approved
2236429,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7,Well-written and clearly presented.,Approved
2108047195,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7,Insufficient comparison to related work.,Denied
1736546,416292827584552604807411db7262d7c28257e6,Good insights and results.,Approved
3016228,416292827584552604807411db7262d7c28257e6,Excellent contribution to the field.,Approved
1891554,416292827584552604807411db7262d7c28257e6,The methodology is flawed.,Denied
1718274,325bbe2c92072b16645a5cded3b9eda3cb97660b,Well-written and clearly presented.,Approved
48107154,325bbe2c92072b16645a5cded3b9eda3cb97660b,Excellent contribution to the field.,Approved
2835741,325bbe2c92072b16645a5cded3b9eda3cb97660b,Well-written and clearly presented.,Approved
1743774,e02acab3e0c44f425705865869f3e51f7998dd24,Well-written and clearly presented.,Approved
9083969,e02acab3e0c44f425705865869f3e51f7998dd24,Good insights and results.,Approved
2460428,e02acab3e0c44f425705865869f3e51f7998dd24,The methodology is flawed.,Denied
1694512,02808823641975868e3212fd7ae859514fdbdf32,Excellent contribution to the field.,Approved
144039860,02808823641975868e3212fd7ae859514fdbdf32,Well-written and clearly presented.,Approved
1746173,02808823641975868e3212fd7ae859514fdbdf32,Good insights and results.,Approved
2207212,c8df841db2bfe68fc7624f004217c0255f385063,Well-written and clearly presented.,Approved
1713030,c8df841db2bfe68fc7624f004217c0255f385063,Good insights and results.,Approved
103774486,c8df841db2bfe68fc7624f004217c0255f385063,Excellent contribution to the field.,Approved
2102926579,0daa156e7b4168df25733ce58680dd15b539fa50,Well-written and clearly presented.,Approved
1694512,0daa156e7b4168df25733ce58680dd15b539fa50,Excellent contribution to the field.,Approved
8349792,0daa156e7b4168df25733ce58680dd15b539fa50,Needs stronger experimental support.,Denied
1400900759,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80,Well-written and clearly presented.,Approved
143906110,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80,Good insights and results.,Approved
35089024,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80,The methodology is flawed.,Denied
2238861,acf5fce7472de410985d223d3ce1271a5014d1e7,Excellent contribution to the field.,Approved
1713030,acf5fce7472de410985d223d3ce1271a5014d1e7,Good insights and results.,Approved
25635969,acf5fce7472de410985d223d3ce1271a5014d1e7,The methodology is flawed.,Denied
34110040,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa,Well-written and clearly presented.,Approved
1703204,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa,Good insights and results.,Approved
144850855,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa,The methodology is flawed.,Denied
34533996,d6b68954d6acddce319de327af65d164bdfc5543,Excellent contribution to the field.,Approved
3291006,d6b68954d6acddce319de327af65d164bdfc5543,Well-written and clearly presented.,Approved
1746173,d6b68954d6acddce319de327af65d164bdfc5543,Excellent contribution to the field.,Approved
9613825,71ca3a6c98c8b60117d01f324487ea8bfe34c54b,Good insights and results.,Approved
35106192,71ca3a6c98c8b60117d01f324487ea8bfe34c54b,Good insights and results.,Approved
145472032,71ca3a6c98c8b60117d01f324487ea8bfe34c54b,Good insights and results.,Approved
2285406,342253053f72911edc54df84708f1c1a8db279b6,Excellent contribution to the field.,Approved
1804361,342253053f72911edc54df84708f1c1a8db279b6,Excellent contribution to the field.,Approved
25003800,342253053f72911edc54df84708f1c1a8db279b6,Well-written and clearly presented.,Approved
1881965,ae63486b2791b301ea4f31b654579687b2f2f95a,Well-written and clearly presented.,Approved
49839849,ae63486b2791b301ea4f31b654579687b2f2f95a,Excellent contribution to the field.,Approved
1752888049,ae63486b2791b301ea4f31b654579687b2f2f95a,Needs stronger experimental support.,Denied
145479025,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a,Good insights and results.,Approved
39064908,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a,Excellent contribution to the field.,Approved
1702467,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a,Needs stronger experimental support.,Denied
2516234,f0c9fabba39fb5d471d6bd37f6d1c68811fef48b,Good insights and results.,Approved
9097705,f0c9fabba39fb5d471d6bd37f6d1c68811fef48b,Good insights and results.,Approved
34399700,f0c9fabba39fb5d471d6bd37f6d1c68811fef48b,Excellent contribution to the field.,Approved
1881965,575c8ee3782f37dd0e7df8b9f3161ae3e7783b1c,Good insights and results.,Approved
39064908,575c8ee3782f37dd0e7df8b9f3161ae3e7783b1c,Excellent contribution to the field.,Approved
2124626283,575c8ee3782f37dd0e7df8b9f3161ae3e7783b1c,Good insights and results.,Approved
2371988,8f6e3b466c4ecc6e0ff779e58cf1b885c7b09f11,Good insights and results.,Approved
1746871,8f6e3b466c4ecc6e0ff779e58cf1b885c7b09f11,Well-written and clearly presented.,Approved
144153647,8f6e3b466c4ecc6e0ff779e58cf1b885c7b09f11,Needs stronger experimental support.,Denied
2338598,2529bb021fda27e1b4012ea62d68c26fd53efcd3,Well-written and clearly presented.,Approved
1752888049,2529bb021fda27e1b4012ea62d68c26fd53efcd3,Good insights and results.,Approved
35089024,2529bb021fda27e1b4012ea62d68c26fd53efcd3,Insufficient comparison to related work.,Denied
1741342,ff784e951325b54f911c3c82bde5b3d6810459c3,Good insights and results.,Approved
2207212,ff784e951325b54f911c3c82bde5b3d6810459c3,Excellent contribution to the field.,Approved
2073559355,ff784e951325b54f911c3c82bde5b3d6810459c3,Interesting but lacks novelty.,Denied
1741346,3b3df8387a7924c966c87662d4d2547e5c0fb662,Excellent contribution to the field.,Approved
2341999,3b3df8387a7924c966c87662d4d2547e5c0fb662,Good insights and results.,Approved
1706922,3b3df8387a7924c966c87662d4d2547e5c0fb662,Insufficient comparison to related work.,Denied
2110490847,2aac97b85bfb33c0bae35be23b02238c79a937d7,Excellent contribution to the field.,Approved
3418946,2aac97b85bfb33c0bae35be23b02238c79a937d7,Excellent contribution to the field.,Approved
1736546,2aac97b85bfb33c0bae35be23b02238c79a937d7,Needs stronger experimental support.,Denied
1894887,217c25a7dc4380f12497edf4d7d013d11195c005,Well-written and clearly presented.,Approved
145044578,217c25a7dc4380f12497edf4d7d013d11195c005,Good insights and results.,Approved
46207591,217c25a7dc4380f12497edf4d7d013d11195c005,The methodology is flawed.,Denied
2019538,0e9882f5d9a4c0ee873f7806ffe645b0473377a7,Excellent contribution to the field.,Approved
145770133,0e9882f5d9a4c0ee873f7806ffe645b0473377a7,Well-written and clearly presented.,Approved
14886336,0e9882f5d9a4c0ee873f7806ffe645b0473377a7,The methodology is flawed.,Denied
145479025,0073395c4fec448b21963cf06ab01b671ccaaac3,Excellent contribution to the field.,Approved
2216703472,0073395c4fec448b21963cf06ab01b671ccaaac3,Well-written and clearly presented.,Approved
144666776,0073395c4fec448b21963cf06ab01b671ccaaac3,The methodology is flawed.,Denied
50378124,a5170eb87547140ee2e9d89e12e49e64b5f1f7d5,Well-written and clearly presented.,Approved
2073559355,a5170eb87547140ee2e9d89e12e49e64b5f1f7d5,Excellent contribution to the field.,Approved
3308719,a5170eb87547140ee2e9d89e12e49e64b5f1f7d5,Good insights and results.,Approved
39592606,205d1d5689f7327d909f6a4addb2f0d98ab7d17e,Good insights and results.,Approved
1897202,205d1d5689f7327d909f6a4addb2f0d98ab7d17e,Well-written and clearly presented.,Approved
2238861,205d1d5689f7327d909f6a4addb2f0d98ab7d17e,The methodology is flawed.,Denied
144329188,6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4,Well-written and clearly presented.,Approved
1699192,6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4,Good insights and results.,Approved
1721711,6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4,The methodology is flawed.,Denied
1730344,6008ea0ff9406834436c2ab39dca17390f978a23,Good insights and results.,Approved
3083019,6008ea0ff9406834436c2ab39dca17390f978a23,Good insights and results.,Approved
1716043,6008ea0ff9406834436c2ab39dca17390f978a23,Well-written and clearly presented.,Approved
144568027,212d1c7cfad4d8dae39deb669337cb46b0274d78,Excellent contribution to the field.,Approved
1777646,212d1c7cfad4d8dae39deb669337cb46b0274d78,Good insights and results.,Approved
2590886,212d1c7cfad4d8dae39deb669337cb46b0274d78,Good insights and results.,Approved
